@relation user

@attribute yelping_since string
@attribute compliments.plain numeric
@attribute compliments.more numeric
@attribute elite numeric
@attribute compliments.cute numeric
@attribute compliments.writer numeric
@attribute fans numeric
@attribute compliments.note numeric
@attribute compliments.hot numeric
@attribute compliments.cool numeric
@attribute compliments.profile numeric
@attribute average_stars numeric
@attribute review_count numeric
@attribute friends numeric
@attribute user_id string
@attribute votes.cool numeric
@attribute compliments.list numeric
@attribute votes.funny numeric
@attribute compliments.photos numeric
@attribute compliments.funny numeric
@attribute votes.useful numeric

@data
2009-02-01,?,?,?,?,?,1,?,?,?,?,3.74,46,2,7-ly4LI9XWLXkFiM2vHxrw,29,?,21,?,?,44
2005-12-01,33,6,4,3,3,11,13,23,37,3,3.29,586,49,wxuIXe9jCIwloEwuNsnVvQ,315,?,164,6,10,448
2010-05-01,?,?,?,?,?,0,?,?,?,?,3.76,29,?,_A0cShjgHbhExsJgGxou3g,4,?,1,?,?,30
2009-12-01,?,?,?,?,?,2,2,?,2,?,3.18,49,10,Ljjm6q7GpfmerjcVaOC17Q,18,?,8,?,1,112
2010-02-01,1,1,?,?,?,2,1,1,1,?,3.97,212,9,vchdTJklX4KnQDuDCWpxAw,28,?,23,?,2,121
2012-06-01,?,?,?,?,?,1,?,?,1,?,4.11,27,4,DduCscnO0UEIDnIV1rn8Vw,8,?,1,?,?,10
2013-02-01,?,?,?,?,?,0,?,?,?,?,4.33,12,?,E_YQWOgwQY4LhIs6knz9zg,0,?,1,?,?,3
2010-08-01,?,?,?,?,?,0,?,?,?,?,3,9,?,8Xa4qLO-Bexe6w8u9urkNg,1,?,0,?,?,4
2012-03-01,1,?,?,?,?,0,1,?,?,?,4.09,11,2,j9WLbAKAYJCjUTdP6OTFmg,0,?,1,?,?,10
2008-05-01,9,3,3,1,5,3,4,1,12,1,3.83,80,6,p5BAjnqiP4ZYH99wZKObwQ,105,?,130,2,5,306
2013-07-01,?,?,?,?,?,0,?,?,?,?,4.46,15,?,IXb6Y0omzI3K1ecGhK8B_Q,0,?,0,?,?,1
2007-10-01,?,1,?,?,1,1,?,?,1,?,3.66,61,3,BpVdsHbasAFLkLGRUalWyg,13,?,3,?,?,29
2008-10-01,37,5,5,?,27,18,40,16,22,?,3.62,468,42,b0jSP2vzSCJAvVlg_vxwtQ,727,?,837,3,19,1089
2013-06-01,?,?,?,?,?,0,?,?,?,?,1.33,4,?,FP2csF_6gJBfrMuasQYOpQ,0,?,0,?,?,2
2008-09-01,1,?,?,1,?,0,?,?,?,?,3.38,13,2,ByuH-hYId4affscc4UwtfA,2,?,3,?,1,8
2006-10-01,7,3,1,3,5,5,8,1,5,?,3.69,62,24,KICFDhBX25ruK_iW6gLgTA,58,?,50,?,2,153
2008-12-01,3,?,?,?,1,0,?,?,?,?,4.17,83,?,nHScCqVPE2Z8gBuaCNvWnQ,5,?,11,?,?,33
2009-07-01,4,1,?,3,?,6,2,?,4,?,3.45,159,23,gk0l0y8CDCjdwGxHBe134g,80,?,65,?,3,190
2011-05-01,6,1,2,?,11,5,6,6,6,1,4.21,90,14,QtVPX494Q367uhTNyaFLWg,89,?,38,?,4,186
2009-01-01,18,3,5,1,9,3,13,4,19,?,4.51,152,44,i0A-c2yoHySmFhRV2sDR1g,114,?,54,1,?,223
2010-09-01,?,?,?,?,1,1,?,?,?,?,3.24,41,?,ovhmjtWnCRYJC0o0EzYYNA,7,?,13,?,?,35
2007-05-01,11343,656,6,221,2716,242,4099,6326,10433,866,3.98,2152,450,mAuBHENS_DeFCQqrJC_UxA,18764,145,13153,4080,6627,22349
2008-02-01,35,3,3,9,25,22,30,37,44,3,3.51,494,133,QfMHeXjBJhxjZ2i5cEgQEw,245,1,209,16,23,441
2007-07-01,20,7,?,?,3,1,11,5,6,1,3.36,146,4,DpECHiiKQxqWY_armacRCg,67,?,114,?,3,159
2011-10-01,?,?,?,?,?,0,?,?,?,?,4.67,3,?,a-KMW3-_rc_zIPgOuyoIYA,0,?,0,?,?,0
2009-08-01,?,?,?,?,?,0,?,?,?,?,2.35,15,?,KKDUmNALFMBHLboupjSN1w,2,?,5,?,?,16
2013-06-01,?,?,?,?,?,0,?,?,?,?,4.21,21,1,k7y9h-iV5N7E8r1tApmY5Q,5,?,0,?,?,9
2009-02-01,1,?,?,?,?,0,4,?,1,?,3.83,24,47,fwgxbcQhcp3wDqHDNA4BbQ,5,?,6,?,1,14
2013-02-01,?,?,?,?,?,0,?,?,?,?,4.5,7,?,i791BtrxdcGk6jfKx3G3Cw,0,?,0,?,?,2
2009-09-01,?,?,?,?,?,1,1,?,?,?,3.81,40,2,h3KFAQupbQsytvzyXsmi7w,7,?,6,1,?,30
2009-09-01,2,1,?,?,?,0,?,?,12,?,3.36,415,2,qRZMuEOdfJgCi3cuS0XagQ,51,?,87,1,1,156
2011-12-01,2,?,?,?,?,0,2,?,?,?,4.48,30,?,vN3cS4gpojlGle2Y32DDxw,1,?,0,?,?,4
2006-09-01,568,297,?,448,269,42,275,783,670,181,4.11,495,59,5t20buj8mqWCUPu6fkWjIQ,1456,84,1742,156,604,1888
2010-04-01,5,?,?,?,?,1,1,1,?,?,4.39,22,20,XMwsFSfJLOlYIs3Pe6xdcg,13,?,6,?,?,31
2005-08-01,315,27,8,68,109,57,237,407,323,33,3.86,532,69,rrMFTYBQq3p6x-mXRkDhdw,1260,22,1178,69,150,1996
2009-07-01,87,6,3,3,9,9,16,74,52,3,3.45,191,58,GyFmGA5UQZ4pXdx1lUH86g,334,4,290,1,9,591
2011-03-01,1,?,?,?,1,1,2,?,1,?,4.29,32,9,fLExLmHgsWIzeU56Rf81Bg,10,?,2,?,?,52
2011-07-01,?,?,?,?,?,0,?,?,?,?,3.2,5,1,rhHLTllUg0e5WpVZO0BL1w,3,?,6,?,?,23
2011-09-01,?,?,2,?,1,1,?,1,3,1,3.98,43,4,IvxtS82bZ8GyocBE0iV96Q,30,?,26,?,1,60
2012-12-01,?,?,?,?,?,2,1,?,?,?,3.45,98,?,9qrey_kl_L6Jn7o2D67xeQ,3,?,13,?,?,34
2013-09-01,1,?,?,?,?,1,2,1,?,?,3.74,33,4,o-xewCb5FyI57HTOkjAfWw,7,?,8,?,?,31
2011-08-01,1,?,?,?,?,1,?,?,2,?,4.24,42,?,qdT9BLhYGI7MQxiFVN4RqQ,17,?,12,?,?,50
2010-02-01,?,1,?,?,2,3,1,1,1,?,3.8,62,3,ajEWtu_h76FDdEDxwdTWmg,25,?,5,?,?,57
2012-02-01,?,?,?,?,?,0,?,?,?,?,4.5,2,?,o8NY7kXr7RVD2xSDkZ-TGQ,0,?,0,?,?,0
2011-12-01,?,?,?,?,?,0,1,?,?,?,3.67,9,?,6xAcyerOdW78NV69hbE6Yw,1,?,1,?,?,4
2010-07-01,?,?,2,?,12,3,1,2,11,?,4.08,102,3,dzBcVKAVtCE3lA6nWMOZaA,19,?,39,?,?,165
2012-03-01,?,?,?,?,?,0,?,?,?,?,4.29,25,?,1IpIeUx7rJB3sdgccXcIjA,9,?,4,?,?,32
2011-06-01,?,?,?,?,?,0,?,?,?,?,3.82,11,?,7her7gnut_HGKH6Ar3JRpA,0,?,0,?,?,5
2013-06-01,?,?,?,?,?,0,?,?,?,?,3.67,3,?,4pwN2Gx46kc3gHxSNyRDaA,1,?,0,?,?,3
2010-04-01,?,?,?,?,?,1,?,?,?,?,3.59,17,4,si_i4W_-MR0vSSNJX8a2_g,6,?,11,?,1,24
2011-03-01,?,?,?,?,?,0,?,?,?,?,3.83,31,?,PtN9ccyOExag4XlWt-7ACg,8,?,3,?,?,14
2011-03-01,2,?,?,?,?,2,?,?,?,?,4.11,34,4,bkR1tRtCi5ZG4qbdYM-LYg,29,?,21,1,?,64
2013-12-01,?,?,?,?,?,0,?,?,?,?,4.71,14,2,l1VO_q9kD6es5BfxVRmeTw,1,?,0,?,?,2
2010-02-01,1,?,?,?,?,3,?,1,?,?,4,2,44,zX-1TG5Faj7aDAt15X1vmg,0,?,0,?,?,0
2010-03-01,2,?,?,?,?,0,?,?,1,?,3.92,36,1,UkhDerfRQp3DuV6aEG8mkA,9,?,13,?,?,23
2011-08-01,35,3,2,4,28,21,24,55,57,2,3.83,308,185,mgViQiuQG_3d2CmLTNW9rA,355,?,324,15,38,554
2012-11-01,?,?,?,?,1,1,?,?,?,?,3.33,11,?,G4w-nc-mrA--6tfT2mYvwA,5,?,6,?,?,19
2008-10-01,16,3,3,?,17,6,17,16,31,3,3.5,106,20,eIntLM-mK4OxcO5kfUw5dg,186,1,246,?,14,293
2008-03-01,7,?,1,2,?,2,1,3,5,?,4.02,57,24,fhV21-QB6n402-J9vR-7cQ,72,?,86,?,1,175
2009-01-01,2,?,?,?,?,0,1,1,?,?,3.41,26,1,MpOe2etTwIk3-LvzwPG-1A,9,?,14,?,?,40
2010-06-01,2,?,2,?,3,3,2,1,4,1,3.87,134,9,Vd1lAHzl7UUr9BawFHjOoA,59,?,29,?,1,131
2009-01-01,9,2,?,1,7,9,6,6,10,1,3.99,137,34,09r3rhpPlSmzQwB7LfUuJw,63,?,30,4,1,153
2011-12-01,?,?,?,?,?,0,1,?,?,?,4.32,41,7,ewNHmcLq_Asn4agAg0PbXg,3,?,7,?,?,21
2007-01-01,86,7,3,7,14,32,29,46,84,3,3.73,316,69,q15hfv2bSgK4lc4VIag12Q,520,8,485,5,43,903
2008-06-01,1,1,?,?,?,1,2,?,?,?,2.61,68,?,csNaZWcN8-EwsRRR7HCq2Q,24,?,107,?,1,74
2007-11-01,10,2,?,1,3,9,7,13,9,3,4.54,69,27,7DVDsnsiqDRzFRG5uaCyKg,73,1,50,4,2,126
2013-04-01,?,?,?,?,?,0,1,?,?,?,4.13,15,1,AGExN0kXC87idJ1p8daprg,2,?,0,?,?,6
2007-05-01,?,1,?,?,1,1,?,?,1,?,3.21,14,?,Aiw6gfZ1cr49MPBIwCBPMA,10,?,9,?,?,43
2010-11-01,120,16,3,9,58,65,93,114,117,3,3.97,413,114,Sx2OM_pi-NsqNiZk1fMNXw,644,1,677,16,44,1449
2011-01-01,2,?,?,?,?,1,?,?,3,?,4.1,49,14,5w2jfKmIopYpWD1bXqVi5A,6,?,1,?,?,24
2013-06-01,?,?,?,?,?,0,?,?,?,?,2.91,11,1,gvEg0mm54TFbeTfkHput9Q,0,?,0,?,?,4
2012-01-01,4,?,?,?,?,0,2,4,3,?,3.92,36,26,QynSKKOsNFt_-GxVoKx19A,18,?,15,?,?,48
2010-09-01,2,?,?,?,2,1,?,?,?,?,3.6,53,4,2SUNu7a1KSLGkytOctkzJA,30,?,20,1,?,77
2012-11-01,?,?,?,?,?,0,?,?,?,?,4.08,15,?,42d2tLnvlksgonof4-7w9Q,3,?,7,?,?,12
2008-11-01,?,?,?,?,1,0,?,?,?,?,3.68,19,?,vhNO18jcDRJdOpTaIutsqQ,5,?,5,?,?,35
2010-06-01,?,?,?,?,?,0,?,?,?,?,3.54,12,2,51-53fVvMVBTwQQaUZSozg,3,?,1,?,?,34
2010-06-01,7,3,3,1,4,4,7,1,18,?,3.75,280,18,RXXksF9jZXl9PYKBrDyR4w,157,?,79,1,2,394
2009-05-01,?,?,?,?,?,0,?,?,?,?,4.67,9,6,dCrq-r7MRiOl2AcMkiORuQ,4,?,0,?,?,6
2009-04-01,1,?,?,?,?,0,2,?,1,?,3.22,17,22,dImkHDGt7KrZ7PDR3L3tuA,12,?,31,?,1,41
2010-07-01,?,1,?,?,?,0,?,?,?,?,4.05,38,6,DxpACa7LSFCudmDjg7p8Bg,6,?,5,?,1,14
2006-09-01,61,9,7,6,24,25,25,72,93,9,3.52,960,125,3Fvga8TuSEOdsN_xYQZR3g,509,2,511,4,31,784
2013-05-01,?,?,?,?,?,1,?,?,?,1,4.17,24,1,VJ51GQWNjn5n41-ii5aCcw,0,?,1,2,?,8
2009-04-01,1,?,?,?,?,1,?,?,2,?,3.94,85,9,plYu3tdIfAcMK6yWu9YU6Q,25,?,25,2,2,57
2014-06-01,?,?,?,?,?,0,?,?,?,?,3.5,2,?,wgG5FoOhWmP8cpBM3__bBA,0,?,0,?,?,1
2010-11-01,?,?,?,?,1,0,1,?,1,?,3.52,21,10,BczSuuwszIGmSb5kkxkrTA,11,?,7,?,?,67
2010-08-01,?,?,?,?,?,1,1,2,?,?,3.47,49,10,D-oZAfAXFBDfq_Px-IBquA,5,?,18,?,?,32
2009-06-01,13,4,4,?,20,9,15,10,10,2,3.43,307,95,4EPuPuLsM1R6HcUJsgxeFA,186,?,362,3,12,492
2010-10-01,4,3,3,?,2,5,17,2,11,?,4.34,90,69,uOdEsOgPW48Ky4j8U8CEcw,100,1,120,?,3,148
2010-01-01,?,?,?,?,?,1,?,?,?,?,4.12,25,?,9NyCrQI8gvY73gz7hSNY8g,8,?,8,?,?,15
2010-07-01,7,1,3,?,11,1,3,25,13,?,4.08,197,9,PwW3ZXS2T2zgBRarrWdp3A,153,?,73,?,3,481
2010-09-01,3,4,2,1,2,2,1,6,1,?,4.13,67,6,l3Sm2BdSLj_TRXVQJH6Tkg,20,?,6,?,?,61
2011-02-01,?,?,?,?,?,0,?,?,?,?,3.62,16,2,jZWP12U0SgpjCuhL3lGGvw,11,?,4,?,1,17
2010-10-01,6,?,3,1,9,2,15,9,10,?,3.73,114,4,RFxc8F-cdGKTM90kK5GskA,58,?,100,?,4,197
2010-12-01,7,2,4,?,6,11,14,9,14,?,3.58,291,94,vhxFLqRok6r-D_aQz0s-JQ,163,1,85,1,3,351
2011-09-01,1,?,?,?,?,0,?,?,?,?,2.35,22,?,xdThxKK4ERO54RbVFgWrWg,19,?,23,?,?,61
2011-06-01,?,?,?,?,?,2,?,?,?,?,3.76,35,?,3eDUJfMA__OU7dv48-jClw,13,?,18,?,?,59
2009-01-01,9,4,2,?,2,8,4,2,11,?,3.52,342,7,zmeoU9S-HCJ9b82IUVu1rg,87,1,37,1,?,267
2008-10-01,2,?,?,?,?,2,1,?,1,?,4.06,64,2,gy9rMTKld-SUmH7cOxzZzg,14,?,10,?,?,34
2010-11-01,43,?,3,?,36,7,19,16,74,4,3.91,236,38,CdZZobK8S2Fan0HetsUnhQ,256,?,177,30,17,395
2012-06-01,?,?,?,1,?,0,?,?,1,?,4,29,6,Y5trCPMNZP9f58SVou9C3A,5,?,4,?,2,23
2012-04-01,2,2,1,?,4,8,4,3,5,1,3.56,73,19,iKZ7xmxDUfQHCbbZYFylbg,88,1,64,1,1,183
2008-06-01,113,8,5,13,39,53,85,150,183,3,4,531,100,pTF_l3JDYu1VBC2sJGvTvA,1760,5,1643,22,79,2208
2013-07-01,?,?,?,?,?,0,?,?,?,?,2,3,3,ZncNIgs_qdTZZ1ANC1SnWQ,2,?,6,?,?,5
2011-10-01,?,?,?,?,?,0,?,?,1,?,3.5,2,?,kr-g6nSV8IU8rWhyULQxmA,0,?,1,?,?,0
2007-10-01,16,1,7,1,9,11,3,8,31,?,3.57,356,33,xvRRyskTOA-w_PKtRbjDJw,267,?,301,2,8,517
2010-08-01,1,?,?,?,2,1,2,2,2,?,3.65,64,7,Oz5s72z9yFFW2eAU9U6WOQ,7,?,11,?,1,29
2011-02-01,468,27,?,6,103,35,278,168,333,26,3.73,698,716,JbAeIYc89Sk8SWmrBCJs9g,2253,4,1639,34,98,2698
2010-11-01,?,?,?,?,?,0,?,?,?,?,4.57,6,1,v10g0QRRHof-af-PjGvCrA,1,?,0,?,?,5
2011-01-01,1500,159,4,18,960,305,319,478,997,56,3.82,1313,1723,GJrGPKF2xxB06Es6aH1VWg,8239,83,6698,221,459,10516
2008-02-01,49,8,3,11,31,64,22,55,80,6,4.06,469,62,hWBMNp3RrWL4gMvPrXYJeg,674,19,580,4,32,955
2011-04-01,1,?,2,?,2,3,1,3,5,?,3.93,69,45,sQwgFhirdCt6h_g1rbjHHA,41,?,47,1,1,138
2010-03-01,?,?,?,?,1,0,?,?,?,?,3.46,61,12,QnMPMD8Nh3ErZGfMRGAeYg,27,?,24,?,?,81
2014-07-01,?,?,?,?,?,0,?,?,?,?,4,22,?,drqxDaKNo7LetXh6CzCi8A,1,?,2,?,?,4
2010-10-01,?,?,?,?,?,2,1,?,?,?,4,17,3,3zCgzdkek0_IDeRUWyx_Kg,1,?,0,?,?,8
2008-04-01,1,1,?,?,2,0,?,1,5,?,4.12,66,1,3-Czbaq1X6lzUPC3_nD2TQ,19,?,18,1,?,63
2011-01-01,?,?,?,?,?,0,?,?,1,?,4,10,2,A6gkqm6SUhFOZptam7r_EQ,3,?,1,?,?,5
2012-04-01,?,?,?,?,1,1,?,?,?,?,4,27,?,0Vh0jxGZaMPsG1TEkZSJHA,25,?,18,?,?,43
2007-04-01,26,4,5,8,14,20,18,19,28,?,3.6,370,93,VfjiFNDubyf-FmxXTDGTNQ,224,2,138,10,5,568
2011-05-01,?,?,?,?,?,0,?,?,?,?,3.17,11,1,IDQUc5_yesKObirvhzsOyQ,5,?,4,?,?,9
2011-07-01,?,?,?,?,?,1,?,?,?,?,3.9,21,?,ovOWuEPp7s21uq2zYaK7OQ,9,?,11,?,?,18
2009-01-01,30,9,6,1,34,32,32,34,87,4,3.44,2005,182,KfC3kgw-EzI3wECydlNYLA,1262,1,1225,5,18,2367
2013-11-01,?,?,?,?,?,0,?,?,?,?,2.62,16,1,QFml5GFYzJsHtce2orIkOw,1,?,1,?,?,8
2007-03-01,?,1,?,?,?,1,1,1,1,?,2.42,30,6,1I4BpVoSuxNTZJ-tRflU6g,17,?,32,1,1,49
2010-08-01,2,?,?,?,?,1,3,?,3,?,3.92,24,19,BB6wgxaYs9vcYcY35VYglA,9,?,5,1,?,12
2011-04-01,2,1,?,?,1,0,2,?,?,?,3.25,12,1,rkDcz-WN5TfXkptBUulTgg,8,?,3,?,2,30
2011-01-01,?,?,1,2,2,7,?,?,1,1,4.16,37,21,FItECjXNMvn7v642SdXVOA,39,?,16,1,?,75
2011-03-01,2,1,?,?,1,2,2,1,?,?,2.86,26,2,jpbXg1yKBl4FurBi5ukseQ,10,?,11,?,1,48
2009-09-01,?,?,?,?,?,0,?,?,?,?,2.43,7,?,qVhngiluacR3lB9lFOPhPw,0,?,0,?,?,3
2008-11-01,2,?,?,?,1,1,1,?,?,?,3.61,21,2,VJG4T5gCHqav9Y96upKgUw,8,?,10,?,?,29
2011-09-01,?,?,?,?,2,3,?,?,3,?,3.85,142,3,0c3e8kwCD_Up4y_gwYxwPg,24,?,13,?,2,72
2010-02-01,?,?,?,?,?,0,?,?,?,?,1,1,1,sHiQ3UfXEXObeVlP-EnFpA,1,?,0,?,?,3
2006-10-01,21,1,3,?,23,15,14,13,27,3,3.61,674,26,bCDGiz5GkcmCMD8dvA28nw,598,1,869,3,9,1371
2010-12-01,?,?,?,?,?,0,1,?,?,?,4.33,4,?,hZCfkG1mxxNm9YvtmxGWbw,0,?,1,?,?,3
2010-02-01,2,?,?,?,?,2,?,2,2,?,4.08,14,8,x7bwKMoFcEO8ISywZ6zNRA,3,?,3,?,?,18
2014-01-01,?,?,?,?,?,0,?,?,?,?,4.33,3,?,yX5BeJCqLT_HqDQJ_wXBNA,4,?,2,?,?,4
2009-03-01,12,5,5,?,11,8,4,10,23,?,3.69,548,27,ew4RSzGVBBWQzqzuQqOXpA,238,3,215,2,3,494
2010-02-01,1,?,?,?,?,2,?,?,2,?,4,20,3,go2QbhQeRLBFpmlNESigxQ,12,?,1,?,?,24
2011-06-01,?,?,?,?,?,0,?,1,1,?,4.6,5,5,UbehGUtm04E86_VTT4MesQ,8,?,2,?,?,15
2013-05-01,?,?,?,?,?,0,?,?,?,?,2.75,4,1,Wudw6zpUlsByt5HG8FE0_g,0,?,2,?,?,2
2011-09-01,?,?,?,?,?,0,?,?,1,?,3.64,40,?,oUE4ZV_Qzl4IC6-kBovFmA,1,?,3,?,?,11
2007-04-01,25,3,6,2,19,16,17,13,54,1,3.94,672,78,x1bu5fuW5893h5gchwxENg,407,6,375,4,7,642
2012-04-01,?,?,?,?,?,0,?,?,?,?,3.07,43,?,JWEVvmf4DMaZbLZNk_1dMA,13,?,23,?,?,48
2011-04-01,?,?,?,?,?,0,?,?,?,?,2.86,7,2,A9gLfmmk5ti0rYPSXIox4Q,0,?,0,?,?,4
2009-02-01,25,2,2,?,8,6,5,24,19,?,3.7,207,10,QmAkaHfpAJ93UyxyrLNs5w,127,?,106,1,4,266
2008-12-01,?,?,?,?,?,0,?,?,1,?,3.83,6,2,BC3r_fWVfsUN8MHZKVBVyw,2,?,0,?,?,18
2011-08-01,4,1,?,?,?,3,?,?,1,1,2.87,45,13,02SZNP-AG8bU8ScreOycuw,18,?,43,?,?,43
2007-09-01,1,?,?,?,?,0,?,?,?,?,2.5,11,1,dNTsQyN_5EDwsxvD9oOSVw,2,?,1,?,?,6
2012-02-01,108,2,3,1,35,16,21,35,66,3,3.46,550,73,6YIDcz5adapxOsZURfTgOA,326,2,239,3,26,1012
2010-08-01,?,?,?,?,?,0,1,?,?,?,4.33,6,3,eRqHRk2g0ZbQQdUTJB-zSg,3,?,3,?,?,4
2008-08-01,17,3,3,?,7,10,22,18,31,2,3.82,184,67,pfXgHbPpVXB23wlu__Uvfw,140,?,116,?,11,237
2008-06-01,19,1,6,5,4,14,6,12,30,2,3.35,727,17,oCFQmDotqcyIYAY1JyKUPg,287,?,161,10,15,536
2014-04-01,?,?,?,?,?,0,?,?,?,?,4.38,8,1,_zGlpm9nue-SWyKK7Tixhg,0,?,0,?,?,0
2009-12-01,?,?,?,?,?,0,?,?,?,?,5,8,?,L2LBTD-DJW4QdCRRBkR84A,0,?,1,?,?,5
2010-07-01,?,?,?,?,?,0,?,?,?,?,3.5,4,19,R_mfKcDA5sHm8GHnRJS4UQ,7,?,0,?,?,8
2011-08-01,?,?,?,?,?,0,?,?,?,?,3.5,6,?,2cGBeKvLu48zkC4Lb3_n9A,1,?,0,?,?,4
2013-04-01,?,?,?,?,?,0,?,?,?,?,4,5,?,QnXyj9PGBoTLI6arxYzUWQ,0,?,0,?,?,0
2009-02-01,?,?,?,?,?,2,3,3,4,?,3.91,22,18,kuShIXalQPy0vqI_N7bz7A,30,?,15,?,?,49
2010-03-01,?,?,?,?,?,0,?,?,?,?,4.14,7,?,_1OzCKHJrXCNUwAhb8zmBQ,0,?,0,?,?,2
2008-10-01,7,?,3,?,2,5,6,1,9,1,3.59,181,16,E2SaT4lWwwRK-woCmAteGw,86,?,72,?,?,280
2011-06-01,372,51,3,7,157,35,285,267,535,5,3.45,487,103,LEL1_6acicC5d-HFZ02ZLQ,1199,10,836,58,449,2020
2009-09-01,1,?,?,?,1,3,1,?,1,?,2.94,27,2,7FD0HHI0hqKKUk6tQHeH1A,9,?,9,?,?,50
2010-08-01,6,?,4,?,8,4,6,1,12,?,3.63,214,8,THHugDIchMGd7s-y24HTtg,84,?,66,?,1,293
2014-04-01,?,?,?,?,?,0,?,?,1,?,4.8,5,?,dJ0Tj_Dp0TBNGrMmMVvINw,0,?,0,?,?,3
2012-09-01,?,?,?,?,?,0,?,?,?,?,2.17,6,?,GsUloixMcTQCMNCjwMtoRQ,2,?,7,?,?,8
2010-11-01,1,?,?,?,2,2,4,1,2,?,3.68,85,6,zBX2da3k8VxI5u7ohTAMFg,26,?,34,?,2,110
2007-01-01,1,?,?,?,?,0,1,?,1,?,3.8,42,?,4hyD29zpDPRM7ikWhjE5dQ,21,?,20,?,?,47
2010-08-01,54,1,3,1,11,10,10,6,33,?,4.08,232,133,yuPBS3fak77lgwO_9SXVYQ,191,?,141,1,8,303
2010-06-01,5,?,3,?,1,5,1,?,5,?,3.69,112,87,uVFD1HJfRtnUdeDgw9uYLA,34,?,25,?,3,102
2011-03-01,?,?,?,?,?,0,?,?,?,?,2.88,17,?,hEvo83lrbOyvYyIg2fm44A,2,?,7,?,?,18
2014-04-01,?,?,?,?,?,0,?,?,?,?,3.33,3,?,Z7jfmILGTsbKS4DtEHebfQ,0,?,0,?,?,2
2010-05-01,6,2,?,1,2,7,4,15,11,3,3.78,31,10,zWD_sO1yG6IpuWLhiiFTgw,61,?,62,4,6,100
2011-04-01,?,?,?,?,?,0,?,?,?,?,3.71,14,1,T10fwLKcy_9goMznW8mA1A,1,?,1,?,?,5
2009-04-01,1,?,?,?,?,1,1,?,?,?,4.17,18,10,pYDOGnbSeuq35jYFS3UCIg,14,?,12,?,?,27
2009-09-01,?,?,?,?,?,1,?,?,1,?,3.41,29,1,2mUUGaGLypqrBPQgmxV2_g,3,?,4,?,1,13
2008-09-01,107,8,5,2,18,11,30,131,82,6,3.71,215,30,jtDQvY3t2RTLebUUI8ftdA,496,?,511,14,56,712
2013-03-01,?,?,?,?,?,0,?,?,?,?,1,2,?,MmF2S2TCHFOJMipTmewyRA,0,?,0,?,?,0
2013-04-01,?,?,?,?,1,0,?,?,1,?,4.2,15,13,pVrpLbx3KIMxM2nfILx1Tw,6,?,8,?,?,13
2010-06-01,10,2,2,2,4,2,11,21,69,?,3.77,149,29,tfWgKmbJDSWbMvUTNHluIQ,100,?,45,1,16,126
2013-02-01,?,?,?,?,?,0,?,?,?,?,3.67,6,?,ZCB1wiqEr-zhL-N9Larh8Q,3,?,3,?,?,8
2011-02-01,18,2,4,1,11,8,14,20,13,2,3.46,257,11,-qdz985mt9OnS2MLny5SWA,182,?,224,2,4,605
2011-01-01,?,?,?,1,?,6,?,1,?,?,3.78,86,6,RCjuKSuPezW6qI3ZKgkncA,17,?,13,?,?,56
2010-12-01,?,?,?,?,1,0,?,?,?,?,3.5,10,?,-Lzahgtjwy1QNkQ5JRCjmA,3,?,3,?,?,2
2011-09-01,4,?,?,?,?,0,1,?,?,?,4.36,27,4,QdzPJC4kpqLxu_PKQPK2xg,5,?,2,?,?,4
2011-01-01,?,?,?,?,?,0,1,?,?,?,4.17,12,2,knDcDgOJ6xp97Rb10O7gag,11,?,10,?,?,23
2010-09-01,?,?,?,?,?,2,1,1,4,?,4.68,71,39,ytcaDqq1Ivyn4Vzo995_6w,39,?,35,?,4,88
2010-01-01,7,1,2,1,2,7,1,2,8,?,3.72,149,26,RLxJWLTmEoHnGRy_EJMwVQ,52,?,39,2,1,186
2007-06-01,?,?,?,?,?,0,?,?,2,?,3.8,79,7,BWduzbCBWLbJNq3rO0dxRA,28,?,6,?,?,64
2010-02-01,3,?,?,?,?,0,?,?,?,?,4.13,39,?,nF6u5sgj4CxSULIdaKE-eg,17,?,3,?,?,38
2008-02-01,27,5,5,?,22,14,12,21,46,4,3.78,511,39,-mlDdkwt8DbvQAVNC1TEOg,443,1,372,4,3,781
2011-10-01,3,1,?,?,?,0,2,1,?,?,3.74,140,7,8yD9aFZULCWmAPTymPug2g,14,?,25,?,?,69
2008-11-01,1,1,?,?,?,0,2,2,3,?,4.3,10,19,LEKQ8zV9yxfPpkmRk-QK5g,23,?,12,?,?,22
2011-10-01,20,2,3,?,26,3,24,12,24,?,3.55,239,18,ghkXq-YKarXehllig7tKIg,144,?,139,2,6,342
2010-04-01,1,6,?,?,2,0,2,?,6,1,3.85,48,10,u_DExCyyX_NwuOS_nLckdQ,64,?,19,1,?,118
2009-02-01,9,3,3,?,4,0,5,11,4,1,4.03,155,9,VoJ-AjPcjThgswIjUmQF4A,81,?,49,1,?,191
2008-07-01,?,1,?,?,?,0,1,?,?,?,3.69,13,1,8-hLWrmAAIn4smA1NuildA,4,?,5,?,?,8
2011-05-01,?,?,?,?,2,0,?,?,1,?,3.68,21,3,vvrBA4jHwTRF-tFw8j-ASQ,12,?,1,?,?,29
2009-07-01,462,15,6,8,77,47,172,208,275,7,3.84,435,85,cD9d9XFoC_bETPzjpnRj9g,1438,10,1157,17,53,1776
2009-12-01,3,1,?,?,4,4,3,?,1,?,3.45,145,3,DZfAkOL82rOE6FztXje6Tw,62,?,112,?,3,183
