@relation userReviews

@attribute user.yelping_since string
@attribute user.compliments.plain numeric
@attribute user.compliments.more numeric
@attribute user.elite numeric
@attribute user.compliments.cute numeric
@attribute user.compliments.writer numeric
@attribute user.fans numeric
@attribute user.compliments.note numeric
@attribute user.compliments.hot numeric
@attribute user.compliments.cool numeric
@attribute user.compliments.profile numeric
@attribute user.average_stars numeric
@attribute user.review_count numeric
@attribute user.friends numeric
@attribute user.votes.cool numeric
@attribute user.compliments.list numeric
@attribute user.votes.funny numeric
@attribute user.compliments.photos numeric
@attribute user.compliments.funny numeric
@attribute user.votes.useful numeric
@attribute review.business_id string
@attribute review.date string
@attribute review.review_id string
@attribute review.stars numeric
@attribute review.user_id string
@attribute review.votes.cool numeric
@attribute review.votes.funny numeric
@attribute review.votes.useful numeric

@data
2008-04-01,17,3,?,?,2,7,3,5,8,1,3.7,86,15,119,?,157,2,5,185,A3BxYKWLW0olBtvaRkC4KQ,2010-02-02,c5kAR45Eo2YPpgyjDrqouw,5,_cOXx98-ZiOgxjib-ZdYGA,0,3,4
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,X4M2eZFUlzkPwI1xr8ZdhA,2010-10-26,MQ50YxD9Vr2N6tCxA-PuRA,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,X4M2eZFUlzkPwI1xr8ZdhA,2011-08-05,Mj8n5jIva5iBmjOgEe-dnw,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,X4M2eZFUlzkPwI1xr8ZdhA,2011-09-25,GEcmBum_Nfxl4EUrIVQS3Q,4,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2011-10-01,6,?,3,?,5,3,4,3,10,?,3.98,217,7,50,2,27,?,?,195,X4M2eZFUlzkPwI1xr8ZdhA,2011-10-10,RP2fRncblpwbpYKiLpWPOA,4,cBBarVpwP94MsS63W4KKZg,0,0,0
2008-09-01,42,2,2,1,21,7,19,33,38,2,3.67,124,60,142,?,85,2,7,231,X4M2eZFUlzkPwI1xr8ZdhA,2013-03-02,gSen-QbSwRXSnxyLjOnL5A,1,_ohPF8fo5ifWiMOrEPrC8Q,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,CuKrLZRWFC6KkulZcw1mUQ,2013-04-17,P1DR-SQ-wCf9hy4q5U6LJA,2,RvweNJFVkR3ttkWsIBy7nQ,0,1,1
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,QzdxRy3SJZ_JdngcherBcg,2014-05-29,dBK3dWo6f_8fe6ceG4fbnQ,3,OtpHvQFGbZ4sONaQAXankg,1,0,1
2011-10-01,8,1,?,?,6,1,8,5,7,?,4.15,75,20,55,?,23,1,1,100,NbLPBaHWTYUi47IYHeKk8Q,2013-06-24,UZrogQoTk0rKaZzKq-TiMQ,5,SEJWhA6MRIavK4b3pGxwTg,0,0,2
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,JR5msMjoWGEgP-fbItiGig,2011-03-26,fiVaMgxxUEiHHTWfYBIepw,4,-hwN2juKYn-KTxa2WBYLnw,0,0,1
2011-10-01,6,?,3,?,5,3,4,3,10,?,3.98,217,7,50,2,27,?,?,195,JR5msMjoWGEgP-fbItiGig,2012-01-22,BZ8FKX52jA1AZQ6m6ZwXnQ,5,cBBarVpwP94MsS63W4KKZg,0,0,1
2010-10-01,?,?,?,?,?,0,?,?,?,?,4.31,16,?,1,?,0,?,?,15,lpMxECFXLWSoz0fEBrex1w,2010-10-06,suBzBmbTxYiElwPel-TJsA,2,LVW_8tSvxMgIOaTeOvtteA,0,0,0
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,lpMxECFXLWSoz0fEBrex1w,2010-12-03,KWS65S2TXdqADX_VW_oD0w,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,S14cMthCMdvOmaU_TgJBnw,2014-07-01,1j_bR1ULT7W3SpgVsQSRfQ,3,RvweNJFVkR3ttkWsIBy7nQ,0,0,1
2013-01-01,?,?,?,?,?,0,?,?,?,?,4.14,8,?,1,?,1,?,?,2,1H0L1uJtQdgwCxFEC7q6Tw,2013-11-23,1WyJuL8CB-xEaxrt-RP9wA,4,NhCE1r5RPWN3Q0GveOx6kw,0,0,0
2010-04-01,?,?,?,?,?,1,?,?,?,?,4.78,21,2,1,?,1,?,?,14,bxF5KhZbBhVk3usx58FgVg,2010-12-04,ywqEXXK3FH0o3L6crRT5IA,5,u5xcw6LCnnMhddoxkRIgUA,0,0,0
2010-04-01,?,?,?,?,?,1,?,?,?,?,4.78,21,2,1,?,1,?,?,14,bxF5KhZbBhVk3usx58FgVg,2011-03-21,aYMmtJwgKTnGTzaPj5xedg,5,u5xcw6LCnnMhddoxkRIgUA,0,0,0
2011-12-01,?,?,?,?,?,0,?,?,?,?,4.68,19,2,2,?,2,?,?,6,bxF5KhZbBhVk3usx58FgVg,2012-02-19,b9GJREnlV4_aRxlMnbATCA,5,Jv6lq527bHVW1EbrqzZXag,0,0,0
2010-01-01,1,?,?,?,2,3,1,1,1,?,3.99,75,13,43,1,46,?,1,159,0KHsxF6gt8gZdxfsypW3mg,2010-06-19,W391Grb0fcKGsO_H7VTOZw,5,kj18hvJRPLepZPNL7ySKpg,0,0,3
2008-07-01,1,2,1,2,7,3,5,8,3,?,3.64,41,8,35,?,15,?,1,120,0KHsxF6gt8gZdxfsypW3mg,2012-11-26,kKyFtOB666VmXk3TjCO3rw,4,13XTZwRHFLGjAdpN3YCm5Q,2,0,2
2009-12-01,87,3,2,2,34,20,22,33,40,1,3.92,303,31,281,14,418,2,15,540,wjHa00WUk9srHGeMMlm85g,2010-09-09,C89x-iA-ZmNIH6tGfVBUxQ,5,vEc7evQDo09ttI3HA9655Q,2,0,4
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,vWMSbzxT7RmjKc7NEPuCMQ,2010-10-29,A1MrY-ikmsB9uY1xaXC7nA,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-09-01,42,2,2,1,21,7,19,33,38,2,3.67,124,60,142,?,85,2,7,231,vWMSbzxT7RmjKc7NEPuCMQ,2014-05-15,3st2HqVSRcXPNHGjKx443A,5,_ohPF8fo5ifWiMOrEPrC8Q,1,0,2
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,Ut1ONI32lpEgTQrV4_aqDA,2012-06-12,_R6iAZEMjQLPp3JcwvcnHQ,2,-hwN2juKYn-KTxa2WBYLnw,0,0,3
2011-02-01,5,?,?,?,1,2,2,2,4,?,4.47,45,47,2,?,5,1,1,23,Ut1ONI32lpEgTQrV4_aqDA,2013-07-11,2S4zowo5dJ716y36j-qzXA,2,6MYEMoBDkhNj76KA_hzEyw,0,0,2
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,S5hhvcIx8UKUqpZrnd81pA,2010-11-15,-_divEWuJmLrNbYJtmdjtw,3,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,Rs0zaOlDI8aUad29CGHvtQ,2011-01-18,h2ndYC26o_3JusQOFKeTyg,2,_xf2ECTRftPV4bzK4mGYEg,0,0,4
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,GeJ-B98ljcntQSjzsJTnIA,2013-07-21,g3gP_u1A2h9k-SoA8Hp6bA,3,OtpHvQFGbZ4sONaQAXankg,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,nm8-Bn7O3DUytb5RZw4V5A,2014-02-16,-UusqhEZ5sp4EPtWOHEa2Q,5,p4ySEi8PEli0auZGBsy6gA,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,EKctZ5U8z0UwaoYGxiIecQ,2013-01-02,z0Es1ychdwpFM2KxI6bCDg,2,RvweNJFVkR3ttkWsIBy7nQ,0,1,0
2010-04-01,?,?,?,?,?,1,?,?,?,?,4.78,21,2,1,?,1,?,?,14,M9YRvsBtP_5O8xNzCAoFfw,2010-12-04,An_x71bIHgbcD_MPi2_meA,5,u5xcw6LCnnMhddoxkRIgUA,0,0,0
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,KTTNdP-C8YKVgKcjgm6xjw,2010-10-18,Vo_M6Ctvu5V2XnHuh-zvOA,1,MPKMK36Xp0GuaWaXlUwZ8Q,0,0,2
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,qZvOUSrOPDvtqCXdeuVacg,2013-08-13,U2YWYvLBnXWefY3fP5s3Ww,3,OtpHvQFGbZ4sONaQAXankg,0,1,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,S3Pa4MsbTLKu6iVWB0ui1w,2010-09-25,kmKmX1lrbWBUvFYBVigsMQ,4,p4ySEi8PEli0auZGBsy6gA,0,0,0
2011-10-01,8,1,?,?,6,1,8,5,7,?,4.15,75,20,55,?,23,1,1,100,S3Pa4MsbTLKu6iVWB0ui1w,2012-11-21,47Tay2W4M7TuCK5AvFkCEg,4,SEJWhA6MRIavK4b3pGxwTg,0,0,1
2010-10-01,5,2,?,?,4,4,3,?,2,1,3.32,380,6,90,?,136,?,3,450,OQiuH7p9g5il4A37ovvoag,2010-10-23,BHdoseHLxflhbvg6FZAGfA,2,-hwN2juKYn-KTxa2WBYLnw,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,hR2GLrIvxzCp2TqWf4sRkA,2014-01-13,sTlypGYoHzxoBv-t00GcbQ,4,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2009-03-01,1,1,?,?,?,3,1,?,3,?,4.03,101,64,24,?,14,1,?,67,MmRF4t8KurEGG77b9kPdiw,2011-02-24,1jxW0j2HdgcmP502IMN77g,5,p4ySEi8PEli0auZGBsy6gA,1,1,1
2012-04-01,?,?,?,?,?,0,?,?,?,?,4,12,?,0,?,0,?,?,5,QTZR8lORDGReuObBvZCnVw,2012-05-28,GuEXb77Jus_17_dqbWK5aQ,2,L5kqM35IZggaPTpQJqcgwg,0,0,2
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,QTZR8lORDGReuObBvZCnVw,2014-05-15,-U9Lza-pBw0Z3P-aQXhl3g,3,aYhKsAUQaaRGgdgcZC5XAw,1,0,0
2008-09-01,42,2,2,1,21,7,19,33,38,2,3.67,124,60,142,?,85,2,7,231,GWy44IkifrxF-o4TeJf48Q,2013-02-12,69omfj-2P7rlXdmThGk41w,4,_ohPF8fo5ifWiMOrEPrC8Q,0,0,1
2011-02-01,?,1,?,?,?,1,?,?,?,?,4.06,44,8,1,?,7,?,?,15,l4mLAfgTq4qmcnMBlj9-7w,2013-03-01,3kC7K5DZ1OMxcV01AxWCWw,5,q2_xNGF6nhsOoD2NpOa5dg,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,MV4jSFS2tOiUn_k7TYH_8Q,2013-12-16,a8u6Ll4hKjrdAfQGMlvBQA,3,RvweNJFVkR3ttkWsIBy7nQ,0,0,2
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,boD6NiUV09U9OAxWAM5wnA,2011-04-27,QZzFx69rLJ7pcJc8DgRNOw,3,_xf2ECTRftPV4bzK4mGYEg,1,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,boD6NiUV09U9OAxWAM5wnA,2011-05-09,UZpcyckF_8ny4_V7dlZGlw,5,RvweNJFVkR3ttkWsIBy7nQ,0,0,1
2011-09-01,?,?,?,?,?,0,?,?,?,1,3.32,56,2,12,?,12,?,?,64,hQEmpUaBYUgtUV2C_17KlA,2013-05-21,EMZruUhu0_qY8MM1iaORSA,5,XmSPy_RTZArCirAqWsVP6w,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,JdIDnJocVGw3qPQt-TUCzg,2012-10-24,V94vvc2VpRKqMyjfX7vDgQ,4,RvweNJFVkR3ttkWsIBy7nQ,1,1,1
2010-08-01,?,?,?,?,?,0,?,?,?,?,3,2,?,1,?,0,?,?,6,yJGMzeEcGTnRF_VVJVXgFg,2011-07-14,st5OT7jd0XPmXb5uAaaDpg,5,AqTwwvkgk_qvfZ2k4ET4pA,1,0,3
2011-02-01,5,?,?,?,1,2,2,2,4,?,4.47,45,47,2,?,5,1,1,23,GQB16Ri8lapgEXfsaOlbnw,2013-07-11,AVIGXYcvvH2fapdeYhncWw,5,6MYEMoBDkhNj76KA_hzEyw,0,0,0
2010-09-01,?,?,?,?,?,0,?,?,?,?,5,3,?,0,?,0,?,?,0,MxnqbkvJ5_7UVElWFq_ZdQ,2014-05-25,m9fm2i7Cc3P49qZpitmKww,5,3T2Dr5fnsWDmudQM1Hhy7A,0,0,0
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,JCJcqtpyMebMoBKqCpdPhQ,2008-09-03,-sYgE7ISs11nzyXgZncRwQ,4,_xf2ECTRftPV4bzK4mGYEg,0,0,0
2011-10-01,6,?,3,?,5,3,4,3,10,?,3.98,217,7,50,2,27,?,?,195,bjbkbKup-HqkkWRrEOk2cg,2011-10-11,h94e-b1OZcr9uQl6MSn8IA,2,cBBarVpwP94MsS63W4KKZg,0,0,1
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,bjbkbKup-HqkkWRrEOk2cg,2014-03-21,6PIEZ7XPnGDxvqztblnHuQ,3,_xf2ECTRftPV4bzK4mGYEg,0,0,0
2011-08-01,?,?,1,?,2,4,3,1,2,?,4.39,44,3,11,?,5,?,?,47,yZwWJQmisOgR5r1hMaTGyg,2011-11-08,8tVe0NhKPYytQkjwkPN5PQ,5,rL7XG25E24mErfg9sZ_-wA,0,0,0
2011-09-01,?,?,?,?,?,0,?,?,?,1,3.32,56,2,12,?,12,?,?,64,yZwWJQmisOgR5r1hMaTGyg,2011-12-23,alWhujj5cFbEhaTVpBb0HA,4,XmSPy_RTZArCirAqWsVP6w,1,0,0
2012-02-01,?,?,?,?,?,0,?,?,?,?,3.81,16,?,0,?,2,?,?,13,yZwWJQmisOgR5r1hMaTGyg,2012-02-15,fILIIEwkhck9RPQsp5hmMQ,5,6ViJPCbqIAIq5HPy7anIEw,0,0,0
2011-10-01,8,1,?,?,6,1,8,5,7,?,4.15,75,20,55,?,23,1,1,100,yZwWJQmisOgR5r1hMaTGyg,2013-03-07,CgxztGS9mw6pW3VTVgJ2WA,4,SEJWhA6MRIavK4b3pGxwTg,0,0,0
2009-07-01,17,3,5,?,2,7,12,6,10,1,4.16,317,17,119,?,121,?,6,383,pJ4dMyXSAcy5Pabo9JLHvw,2012-10-17,lLoJRjUv7h0FeHC5jA1lDA,3,Au3Qs-AAZEWu2_4gIMwRgw,0,0,1
2009-05-01,?,?,?,?,?,0,1,?,?,?,3.18,27,1,1,?,8,?,?,51,boqWlYtu48UVFiJilQBjyw,2010-02-16,PTffgrxf12TWMnt8UPWOLg,3,awmiM7bsZZLv_WgiTXgRbw,0,0,1
2009-10-01,7,?,?,?,2,6,4,?,?,?,3.26,94,4,33,?,66,?,3,192,-bM4iAhg0-fgDFFC0FipNA,2010-01-16,DbfTHsqalTc7AEQA9XVYZA,3,RueYG7VZjO5HjJz9DD3YsA,0,3,1
2011-10-01,6,?,3,?,5,3,4,3,10,?,3.98,217,7,50,2,27,?,?,195,-bM4iAhg0-fgDFFC0FipNA,2012-01-03,DZRWXbN9Ne2rt3FTomHwjw,3,cBBarVpwP94MsS63W4KKZg,0,0,0
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,-bM4iAhg0-fgDFFC0FipNA,2013-04-17,SjgPNFfmXT86IkfHYFN6ow,1,RvweNJFVkR3ttkWsIBy7nQ,0,1,0
2008-09-01,42,2,2,1,21,7,19,33,38,2,3.67,124,60,142,?,85,2,7,231,-bM4iAhg0-fgDFFC0FipNA,2014-03-07,7OblwStE1uk-CBphexy06w,4,_ohPF8fo5ifWiMOrEPrC8Q,2,0,3
2008-09-01,42,2,2,1,21,7,19,33,38,2,3.67,124,60,142,?,85,2,7,231,A32mYktgckODsMR3gM3hRQ,2011-10-16,05NIu3AzWdVwa3M1uMqeDg,3,_ohPF8fo5ifWiMOrEPrC8Q,0,0,0
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,xY1sPHTA2RGVFlh5tZhs9g,2014-01-08,wBFgIHjpG_e9TTcgy3kdig,3,jE5xVugujSaskAoh2DRx3Q,0,0,0
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,CU5d1QN2A5cgcR9zmLVS0g,2010-07-31,-juFFyIralVsB4Xuf52MRg,4,_xf2ECTRftPV4bzK4mGYEg,0,0,2
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,CU5d1QN2A5cgcR9zmLVS0g,2011-07-19,5WDgVmMBNAiO5cal6mThuQ,5,RvweNJFVkR3ttkWsIBy7nQ,3,3,4
2011-10-01,6,?,3,?,5,3,4,3,10,?,3.98,217,7,50,2,27,?,?,195,CU5d1QN2A5cgcR9zmLVS0g,2012-09-07,GcP9N-pZEv4nDH9n1cXQfQ,4,cBBarVpwP94MsS63W4KKZg,0,0,1
2008-09-01,42,2,2,1,21,7,19,33,38,2,3.67,124,60,142,?,85,2,7,231,CU5d1QN2A5cgcR9zmLVS0g,2013-06-14,xXtf9FwqmTcmAE5cmOxAIw,2,_ohPF8fo5ifWiMOrEPrC8Q,0,0,1
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,CU5d1QN2A5cgcR9zmLVS0g,2013-10-25,DH-9Ug4SZt0mjK8K5D-I3A,4,OtpHvQFGbZ4sONaQAXankg,1,0,0
2010-10-01,3,1,2,?,3,2,5,1,2,?,3.9,65,1,16,?,4,?,1,59,CU5d1QN2A5cgcR9zmLVS0g,2013-12-24,vUMFvfn14W5CEA_BQKZLsA,3,reI1yQImDR-1a55zVZZPHQ,1,0,2
2009-10-01,7,?,?,?,2,6,4,?,?,?,3.26,94,4,33,?,66,?,3,192,kkJjyRQHnFYojucX1XrV8Q,2010-01-23,DXmq1AC1CtqHZVOe7uB3Zw,1,RueYG7VZjO5HjJz9DD3YsA,1,1,0
2009-10-01,7,?,?,?,2,6,4,?,?,?,3.26,94,4,33,?,66,?,3,192,kkJjyRQHnFYojucX1XrV8Q,2010-02-12,gSCesyj2tOdTZ9WPGyyXiQ,1,RueYG7VZjO5HjJz9DD3YsA,0,0,1
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,kkJjyRQHnFYojucX1XrV8Q,2012-01-15,axRGmSq3MOYhHhohpe0MPg,3,_xf2ECTRftPV4bzK4mGYEg,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,kkJjyRQHnFYojucX1XrV8Q,2012-11-14,V6MkrkoBqqdm5X1UUC-bcw,3,RvweNJFVkR3ttkWsIBy7nQ,1,0,2
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,kkJjyRQHnFYojucX1XrV8Q,2013-08-10,f9ghOOmA1e32hCy6D8IEHA,3,OtpHvQFGbZ4sONaQAXankg,0,0,0
2009-07-01,17,3,5,?,2,7,12,6,10,1,4.16,317,17,119,?,121,?,6,383,kZW9u9U42WiX1UQlMEPLrw,2012-10-24,0FH6eDl6uGwkplMGdOw62w,1,Au3Qs-AAZEWu2_4gIMwRgw,1,1,2
2008-05-01,12,3,?,?,3,3,2,1,5,?,3.6,132,8,138,?,123,?,2,297,di0k415NkTOQp6mZ6AbTOQ,2011-12-06,9EFkT5YKHVWz5ra6O_Uq5w,3,uSlKnryLlnD3mvmG6DIyCg,0,0,2
2011-02-01,5,?,?,?,1,2,2,2,4,?,4.47,45,47,2,?,5,1,1,23,di0k415NkTOQp6mZ6AbTOQ,2013-08-02,ZYuc_4tfcXwYFbXTReeSBA,5,6MYEMoBDkhNj76KA_hzEyw,0,1,1
2008-09-01,42,2,2,1,21,7,19,33,38,2,3.67,124,60,142,?,85,2,7,231,di0k415NkTOQp6mZ6AbTOQ,2013-12-11,qVudw8sZAO6h8tZJrd3PIA,3,_ohPF8fo5ifWiMOrEPrC8Q,0,0,0
2009-07-01,17,3,5,?,2,7,12,6,10,1,4.16,317,17,119,?,121,?,6,383,QbmcCE_cLq4WO8ZMKImaLw,2012-05-24,nyZ18qnJwkBC2WmSuKA3DQ,5,Au3Qs-AAZEWu2_4gIMwRgw,1,1,1
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,5ynbz2LndNyl9llXynLwYg,2014-01-02,iwLaG5hia_zzh4M7aStFYA,5,jE5xVugujSaskAoh2DRx3Q,1,1,2
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,2BwPs-mId-B7dm00HtsMnA,2014-01-06,iT-BnIDQ8YEfkSOC__gYaA,4,jE5xVugujSaskAoh2DRx3Q,0,0,0
2012-12-01,?,?,?,?,?,1,?,?,?,?,3.88,24,?,5,?,1,?,?,18,b6CMJL6hWZ2blWK7t0NJUw,2012-12-27,G1-moTOqcfWSc2rRDJq1Kg,5,lcNncIDyL4RRRVGFUi4ckw,0,0,0
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,AtjsjFzalWqJ7S9DUFQ4bw,2012-01-22,1W2kLZ0XSC2WFe05-MqwNg,4,zvJCcrpm2yOZrxKffwGQLA,0,1,1
2011-05-01,416,10,4,?,101,44,107,102,284,1,3.49,1296,65,1191,3,1892,50,168,2152,AtjsjFzalWqJ7S9DUFQ4bw,2012-10-19,nobxVCdLUywneW5ScgfwJw,5,zvJCcrpm2yOZrxKffwGQLA,1,0,0
2011-12-01,?,?,?,?,?,0,?,?,?,?,4.68,19,2,2,?,2,?,?,6,qyk-4Pb-VzqMpImPIAulCw,2011-12-31,XaqCQwsriOSdG7GEjDMQiA,5,Jv6lq527bHVW1EbrqzZXag,0,0,0
2011-10-01,6,?,3,?,5,3,4,3,10,?,3.98,217,7,50,2,27,?,?,195,xukZlnZOtWp3M8eH2MmIdg,2012-01-06,gNSkOvwCjzM8PJmHnhNqQw,5,cBBarVpwP94MsS63W4KKZg,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,tUMGHqf05yRUsBuTAoVToA,2014-07-06,LzQyuN8T6CYx1dKuyY1DNQ,2,RvweNJFVkR3ttkWsIBy7nQ,0,0,1
2011-02-01,1,?,?,?,2,0,1,?,?,?,3.65,225,8,29,?,36,1,1,135,JnpRIq3e3C8NxhmTLQNd0A,2014-01-05,46S6LVY6wkyUFNkkqw2s_Q,4,jE5xVugujSaskAoh2DRx3Q,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,SYSvcy1VVQoprZhYVuMydg,2013-07-17,K38SWb8dWEEZK1-K8KN9sQ,2,RvweNJFVkR3ttkWsIBy7nQ,0,0,0
2008-02-01,8,1,2,?,11,2,6,5,4,?,3.48,115,11,69,?,52,1,2,179,6jchWjYBBLfa4vrODZtgKQ,2014-02-11,Z6ixaq1KD86cCxbIDkvNcw,4,OtpHvQFGbZ4sONaQAXankg,3,2,2
2008-04-01,?,?,?,?,2,0,?,?,?,?,3.41,16,1,1,?,13,?,?,23,GNNQAUC72sEoqrqB3Qg7EA,2011-11-04,l4zOMRGU-z0VYlpD1EI4nw,5,4d1HPQHoQnqS8uoZcDLUDg,0,0,0
2006-10-01,10,4,6,?,6,9,10,6,11,1,3.61,403,35,137,1,140,1,2,432,vT12uXtdBQ10_lUcl-M40w,2011-12-02,iK5S0UwHn_MF3c5kU7M2QA,2,aYhKsAUQaaRGgdgcZC5XAw,0,4,1
2011-02-01,?,?,?,?,?,1,?,?,?,?,5,6,7,0,?,2,?,?,2,9snofF5cUPE5RoGstsNkAg,2012-01-10,ObUcq7Dk4MoMnq0MS7C2Yg,5,I7dYsjvl3b66gL4KhOjVIw,0,1,0
2009-10-01,7,?,?,?,2,6,4,?,?,?,3.26,94,4,33,?,66,?,3,192,9snofF5cUPE5RoGstsNkAg,2012-09-26,uLjXf7U1NaxQbl50QfZtCg,1,RueYG7VZjO5HjJz9DD3YsA,0,0,1
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,9snofF5cUPE5RoGstsNkAg,2012-09-27,1Q39-2neoH3mcO5wInY2HQ,4,_xf2ECTRftPV4bzK4mGYEg,2,3,2
2008-09-01,42,2,2,1,21,7,19,33,38,2,3.67,124,60,142,?,85,2,7,231,9snofF5cUPE5RoGstsNkAg,2013-02-18,MAhmx7LAVVmTS2miXwjsvA,4,_ohPF8fo5ifWiMOrEPrC8Q,1,0,1
2011-02-01,5,?,?,?,1,2,2,2,4,?,4.47,45,47,2,?,5,1,1,23,9snofF5cUPE5RoGstsNkAg,2013-07-11,Ca5DHWZ0A1VsdsB2uDWfLA,5,6MYEMoBDkhNj76KA_hzEyw,0,0,0
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,KeB7A7vUQG1dg6a0R43khw,2011-03-15,6bohXUavU7ZGelDLuHpyxg,4,_xf2ECTRftPV4bzK4mGYEg,0,0,3
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,KeB7A7vUQG1dg6a0R43khw,2012-06-15,zHx8LyBZN8ullTi4cmFZiw,4,_xf2ECTRftPV4bzK4mGYEg,0,0,2
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,Z6_8sAyzfO_RxiKZqt-7HQ,2010-08-23,jtB7rwMR0gi8zvRFEwz0Ng,3,MPKMK36Xp0GuaWaXlUwZ8Q,0,0,2
2008-03-01,3,1,1,1,3,4,8,3,4,?,3.21,144,12,45,?,58,?,5,260,xCoAdsSkgwEm-hzkN25NHA,2010-11-27,ghpAjAAuDg6Abaj3UZ2qFA,3,_xf2ECTRftPV4bzK4mGYEg,0,0,4
2010-07-01,?,?,?,?,?,0,?,?,1,?,3.17,29,1,7,?,27,?,?,62,xCoAdsSkgwEm-hzkN25NHA,2011-04-13,iGdH227BCwWvuye0PmSRFQ,4,MPKMK36Xp0GuaWaXlUwZ8Q,0,0,1
2008-05-01,12,2,3,?,14,8,12,10,22,1,3.24,288,34,141,?,94,3,1,419,xCoAdsSkgwEm-hzkN25NHA,2011-07-19,K0kO1PCUGkuCLVt7PNx8Ow,1,RvweNJFVkR3ttkWsIBy7nQ,0,1,4
